frame_id,job_action,hand_activity_class,grip_type_proxy,motion_class_rule
2979,Dexterous Hand movements,static,open,static
2980,Dexterous Hand movements,static,open,static
2981,Dexterous Hand movements,static,open,static
2982,Dexterous Hand movements,static,open,static
2983,Dexterous Hand movements,static,open,static
2984,Dexterous Hand movements,static,open,static
2985,Dexterous Hand movements,static,open,static
2986,Dexterous Hand movements,static,open,static
2987,Dexterous Hand movements,static,open,static
2988,Dexterous Hand movements,static,open,static
2989,Dexterous Hand movements,static,open,static
2990,Dexterous Hand movements,static,open,static
2991,Dexterous Hand movements,static,open,static
2992,Dexterous Hand movements,static,open,static
2993,Dexterous Hand movements,static,open,static
2994,Dexterous Hand movements,static,open,static
2995,Dexterous Hand movements,static,open,static
2996,Dexterous Hand movements,static,open,static
2997,Dexterous Hand movements,static,open,static
2998,Dexterous Hand movements,static,open,static
2999,Dexterous Hand movements,static,open,static
3000,Dexterous Hand movements,static,open,static
3001,Dexterous Hand movements,static,open,static
3002,Dexterous Hand movements,static,open,static
3003,Dexterous Hand movements,static,open,static
3004,Dexterous Hand movements,static,open,static
3005,Dexterous Hand movements,static,open,static
3006,Dexterous Hand movements,static,open,static
3007,Dexterous Hand movements,static,open,static
3008,Dexterous Hand movements,static,open,static
3009,Dexterous Hand movements,static,open,static
3010,Dexterous Hand movements,static,open,static
3011,Dexterous Hand movements,static,open,static
3012,Dexterous Hand movements,static,open,static
3013,Dexterous Hand movements,static,open,static
3014,Dexterous Hand movements,static,open,static
3015,Dexterous Hand movements,static,open,static
3016,Dexterous Hand movements,static,open,static
3017,Dexterous Hand movements,static,open,static
3018,Dexterous Hand movements,static,open,static
3019,Dexterous Hand movements,static,open,static
3020,Dexterous Hand movements,static,open,static
3021,Dexterous Hand movements,static,open,static
3022,Dexterous Hand movements,static,open,static
3023,Dexterous Hand movements,static,open,static
3024,Dexterous Hand movements,static,open,static
3025,Dexterous Hand movements,static,open,static
3026,Dexterous Hand movements,static,open,static
3027,Dexterous Hand movements,static,open,static
3028,Dexterous Hand movements,static,open,static
3029,Dexterous Hand movements,static,open,static
3030,Dexterous Hand movements,static,open,static
3031,Dexterous Hand movements,static,open,static
3032,Dexterous Hand movements,static,open,static
3033,Dexterous Hand movements,static,open,static
3034,Dexterous Hand movements,static,open,static
3035,Dexterous Hand movements,static,open,static
3036,Dexterous Hand movements,static,open,static
3037,Dexterous Hand movements,static,open,static
3038,Dexterous Hand movements,static,open,static
3039,Dexterous Hand movements,static,open,static
3040,Dexterous Hand movements,static,open,static
3041,Dexterous Hand movements,static,open,static
3042,Dexterous Hand movements,static,open,static
3043,Dexterous Hand movements,static,open,static
3044,Dexterous Hand movements,static,open,static
3045,Dexterous Hand movements,static,open,static
3046,Dexterous Hand movements,static,open,static
3047,Dexterous Hand movements,static,open,static
3048,Dexterous Hand movements,static,open,static
3049,Dexterous Hand movements,static,open,static
3050,Dexterous Hand movements,static,open,static
3051,Dexterous Hand movements,static,open,static
3052,Dexterous Hand movements,static,open,static
3053,Dexterous Hand movements,static,open,static
3054,Dexterous Hand movements,static,open,static
3055,Dexterous Hand movements,static,open,static
3056,Dexterous Hand movements,static,open,static
3057,Dexterous Hand movements,static,open,static
3058,Dexterous Hand movements,static,open,static
3059,Dexterous Hand movements,static,open,static
3060,Dexterous Hand movements,static,open,static
3061,Dexterous Hand movements,static,open,static
3062,Dexterous Hand movements,static,open,static
3063,Dexterous Hand movements,static,open,static
3064,Dexterous Hand movements,static,open,static
3065,Dexterous Hand movements,static,open,static
3066,Dexterous Hand movements,static,open,static
3067,Dexterous Hand movements,static,open,static
3068,Dexterous Hand movements,static,open,static
3069,Dexterous Hand movements,static,open,static
3070,Dexterous Hand movements,static,open,static
3071,Dexterous Hand movements,static,open,static
3072,Dexterous Hand movements,static,open,static
3073,Dexterous Hand movements,static,open,static
3074,Dexterous Hand movements,static,open,static
3075,Dexterous Hand movements,static,open,static
3076,Dexterous Hand movements,static,open,static
3077,Dexterous Hand movements,static,open,static
3078,Dexterous Hand movements,static,open,static
3079,Dexterous Hand movements,static,open,static
3080,Dexterous Hand movements,static,open,static
3081,Dexterous Hand movements,static,open,static
3082,Dexterous Hand movements,static,open,static
3083,Dexterous Hand movements,static,open,static
3084,Dexterous Hand movements,static,open,static
3085,Dexterous Hand movements,static,open,static
3086,Dexterous Hand movements,static,open,static
3087,Dexterous Hand movements,static,open,static
3088,Dexterous Hand movements,static,open,static
3089,Dexterous Hand movements,static,open,static
3090,Dexterous Hand movements,static,open,static
3091,Dexterous Hand movements,static,open,static
3092,Dexterous Hand movements,static,open,static
3093,Dexterous Hand movements,static,open,static
3094,Dexterous Hand movements,static,open,static
3095,Dexterous Hand movements,static,open,static
3096,Dexterous Hand movements,static,open,static
3097,Dexterous Hand movements,static,open,static
3098,Dexterous Hand movements,static,open,static
3099,Dexterous Hand movements,static,open,static
3100,Dexterous Hand movements,static,open,static
3101,Dexterous Hand movements,static,open,static
3102,Dexterous Hand movements,static,open,static
3103,Dexterous Hand movements,static,open,static
3104,Dexterous Hand movements,static,open,static
3105,Dexterous Hand movements,static,open,static
3106,Dexterous Hand movements,static,open,static
3107,Dexterous Hand movements,static,open,static
3108,Dexterous Hand movements,static,open,static
3109,Dexterous Hand movements,static,open,static
3110,Dexterous Hand movements,static,open,static
3111,Dexterous Hand movements,static,open,static
3112,Dexterous Hand movements,static,open,static
3113,Dexterous Hand movements,static,open,static
3114,Dexterous Hand movements,static,open,static
3115,Dexterous Hand movements,static,open,static
3116,Dexterous Hand movements,static,open,static
3117,Dexterous Hand movements,static,open,static
3118,Dexterous Hand movements,static,open,static
3119,Dexterous Hand movements,static,open,static
3120,Dexterous Hand movements,static,open,static
3121,Dexterous Hand movements,static,open,static
3122,Dexterous Hand movements,static,open,static
3123,Dexterous Hand movements,static,open,static
3124,Dexterous Hand movements,static,open,static
3125,Dexterous Hand movements,static,open,static
3126,Dexterous Hand movements,static,open,static
3127,Dexterous Hand movements,static,open,static
3128,Dexterous Hand movements,static,open,static
3129,Dexterous Hand movements,static,open,static
3130,Dexterous Hand movements,static,open,static
3131,Dexterous Hand movements,static,open,static
3132,Dexterous Hand movements,static,open,static
3133,Dexterous Hand movements,static,open,static
3134,Dexterous Hand movements,static,open,static
3135,Dexterous Hand movements,static,open,static
3136,Dexterous Hand movements,static,open,static
3137,Dexterous Hand movements,static,open,static
3138,Dexterous Hand movements,static,open,static
3139,Dexterous Hand movements,static,open,static
3140,Dexterous Hand movements,static,open,static
3141,Dexterous Hand movements,static,open,static
3142,Dexterous Hand movements,static,open,static
3143,Dexterous Hand movements,static,open,static
3144,Dexterous Hand movements,static,open,static
3145,Dexterous Hand movements,static,open,static
3146,Dexterous Hand movements,static,open,static
3147,Dexterous Hand movements,static,open,static
3148,Dexterous Hand movements,static,open,static
3149,Dexterous Hand movements,static,open,static
3150,Dexterous Hand movements,static,open,static
3151,Dexterous Hand movements,static,open,static
3152,Dexterous Hand movements,static,open,static
3153,Dexterous Hand movements,static,open,static
3154,Dexterous Hand movements,static,open,static
3155,Dexterous Hand movements,static,open,static
3156,Dexterous Hand movements,static,open,static
3157,Dexterous Hand movements,static,open,static
3158,Dexterous Hand movements,static,open,static
3159,Dexterous Hand movements,static,open,static
3160,Dexterous Hand movements,static,open,static
3161,Dexterous Hand movements,static,open,static
3162,Dexterous Hand movements,static,open,static
3163,Dexterous Hand movements,static,open,static
3164,Dexterous Hand movements,static,open,static
3165,Dexterous Hand movements,static,open,static
3166,Dexterous Hand movements,static,open,static
3167,Dexterous Hand movements,static,open,static
3168,Dexterous Hand movements,static,open,static
3169,Dexterous Hand movements,static,open,static
3170,Dexterous Hand movements,static,open,static
3171,Dexterous Hand movements,static,open,static
3172,Dexterous Hand movements,static,open,static
3173,Dexterous Hand movements,static,open,static
3174,Dexterous Hand movements,static,open,static
3175,Dexterous Hand movements,static,open,static
3176,Dexterous Hand movements,static,open,static
3177,Dexterous Hand movements,static,open,static
3178,Dexterous Hand movements,static,open,static
3179,Dexterous Hand movements,static,open,static
3180,Dexterous Hand movements,static,open,static
3181,Dexterous Hand movements,static,open,static
3182,Dexterous Hand movements,static,open,static
3183,Dexterous Hand movements,static,open,static
3184,Dexterous Hand movements,static,open,static
3185,Dexterous Hand movements,static,open,static
3186,Dexterous Hand movements,static,open,static
3187,Dexterous Hand movements,static,open,static
3188,Dexterous Hand movements,static,open,static
3189,Dexterous Hand movements,static,open,static
3190,Dexterous Hand movements,static,open,static
3191,Dexterous Hand movements,static,open,static
3192,Dexterous Hand movements,static,open,static
3193,Dexterous Hand movements,static,open,static
3194,Dexterous Hand movements,static,open,static
3195,Dexterous Hand movements,static,open,static
3196,Dexterous Hand movements,static,open,static
3197,Dexterous Hand movements,static,open,static
3198,Dexterous Hand movements,static,open,static
3199,Dexterous Hand movements,static,open,static
