frame_id,action
3322,Dexterous Hand movements
3323,Dexterous Hand movements
3324,Dexterous Hand movements
3325,Dexterous Hand movements
3326,Dexterous Hand movements
3327,Dexterous Hand movements
3328,Dexterous Hand movements
3329,Dexterous Hand movements
3330,Dexterous Hand movements
3331,Dexterous Hand movements
3332,Dexterous Hand movements
3333,Dexterous Hand movements
3334,Dexterous Hand movements
3335,Dexterous Hand movements
3336,Dexterous Hand movements
3337,Dexterous Hand movements
3338,Dexterous Hand movements
3339,Dexterous Hand movements
3340,Dexterous Hand movements
3341,Dexterous Hand movements
3342,Dexterous Hand movements
3343,Dexterous Hand movements
3344,Dexterous Hand movements
3345,Dexterous Hand movements
3346,Dexterous Hand movements
3347,Dexterous Hand movements
3348,Dexterous Hand movements
3349,Dexterous Hand movements
3350,Dexterous Hand movements
3351,Dexterous Hand movements
3352,Dexterous Hand movements
3353,Dexterous Hand movements
3354,Dexterous Hand movements
3355,Dexterous Hand movements
3356,Dexterous Hand movements
3357,Dexterous Hand movements
3358,Dexterous Hand movements
3359,Dexterous Hand movements
3360,Dexterous Hand movements
3361,Dexterous Hand movements
3362,Dexterous Hand movements
3363,Dexterous Hand movements
3364,Dexterous Hand movements
3365,Dexterous Hand movements
3366,Dexterous Hand movements
3367,Dexterous Hand movements
3368,Dexterous Hand movements
3369,Dexterous Hand movements
3370,Dexterous Hand movements
3371,Dexterous Hand movements
3372,Dexterous Hand movements
3373,Dexterous Hand movements
3374,Dexterous Hand movements
3375,Dexterous Hand movements
3376,Dexterous Hand movements
3377,Dexterous Hand movements
3378,Dexterous Hand movements
3379,Dexterous Hand movements
3380,Dexterous Hand movements
3381,Dexterous Hand movements
3382,Dexterous Hand movements
3383,Dexterous Hand movements
3384,Dexterous Hand movements
3385,Dexterous Hand movements
3386,Dexterous Hand movements
3387,Dexterous Hand movements
3388,Dexterous Hand movements
3389,Dexterous Hand movements
3390,Dexterous Hand movements
3391,Dexterous Hand movements
3392,Dexterous Hand movements
3393,Dexterous Hand movements
3394,Dexterous Hand movements
3395,Dexterous Hand movements
3396,Dexterous Hand movements
3397,Dexterous Hand movements
3398,Dexterous Hand movements
3399,Dexterous Hand movements
3400,Dexterous Hand movements
3401,Dexterous Hand movements
3402,Dexterous Hand movements
3403,Dexterous Hand movements
3404,Dexterous Hand movements
3405,Dexterous Hand movements
3406,Dexterous Hand movements
3407,Dexterous Hand movements
3408,Dexterous Hand movements
3409,Dexterous Hand movements
3410,Dexterous Hand movements
3411,Dexterous Hand movements
3412,Dexterous Hand movements
3413,Dexterous Hand movements
3414,Dexterous Hand movements
3415,Dexterous Hand movements
3416,Dexterous Hand movements
3417,Dexterous Hand movements
3418,Dexterous Hand movements
3419,Dexterous Hand movements
3420,Dexterous Hand movements
3421,Dexterous Hand movements
3422,Dexterous Hand movements
3423,Dexterous Hand movements
3424,Dexterous Hand movements
3425,Dexterous Hand movements
3426,Dexterous Hand movements
3427,Dexterous Hand movements
3428,Dexterous Hand movements
3429,Dexterous Hand movements
3430,Dexterous Hand movements
3431,Dexterous Hand movements
3432,Dexterous Hand movements
3433,Dexterous Hand movements
3434,Dexterous Hand movements
3435,Dexterous Hand movements
3436,Dexterous Hand movements
3437,Dexterous Hand movements
3438,Dexterous Hand movements
3439,Dexterous Hand movements
3440,Dexterous Hand movements
3441,Dexterous Hand movements
3442,Dexterous Hand movements
3443,Dexterous Hand movements
3444,Dexterous Hand movements
3445,Dexterous Hand movements
3446,Dexterous Hand movements
3447,Dexterous Hand movements
3448,Dexterous Hand movements
3449,Dexterous Hand movements
3450,Dexterous Hand movements
3451,Dexterous Hand movements
3452,Dexterous Hand movements
3453,Dexterous Hand movements
3454,Dexterous Hand movements
3455,Dexterous Hand movements
3456,Dexterous Hand movements
3457,Dexterous Hand movements
3458,Dexterous Hand movements
3459,Dexterous Hand movements
3460,Dexterous Hand movements
3461,Dexterous Hand movements
3462,Dexterous Hand movements
3463,Dexterous Hand movements
3464,Dexterous Hand movements
3465,Dexterous Hand movements
3466,Dexterous Hand movements
3467,Dexterous Hand movements
3468,Dexterous Hand movements
3469,Dexterous Hand movements
3470,Dexterous Hand movements
3471,Dexterous Hand movements
3472,Dexterous Hand movements
3473,Dexterous Hand movements
3474,Dexterous Hand movements
3475,Dexterous Hand movements
3476,Dexterous Hand movements
3477,Dexterous Hand movements
3478,Dexterous Hand movements
3479,Dexterous Hand movements
3480,Dexterous Hand movements
3481,Dexterous Hand movements
3482,Dexterous Hand movements
3483,Dexterous Hand movements
3484,Dexterous Hand movements
3485,Dexterous Hand movements
3486,Dexterous Hand movements
3487,Dexterous Hand movements
3488,Dexterous Hand movements
3489,Dexterous Hand movements
3490,Dexterous Hand movements
3491,Dexterous Hand movements
3492,Dexterous Hand movements
3493,Dexterous Hand movements
3494,Dexterous Hand movements
3495,Dexterous Hand movements
3496,Dexterous Hand movements
3497,Dexterous Hand movements
3498,Dexterous Hand movements
3499,Dexterous Hand movements
3500,Dexterous Hand movements
3501,Dexterous Hand movements
3502,Dexterous Hand movements
3503,Dexterous Hand movements
3504,Dexterous Hand movements
3505,Dexterous Hand movements
3506,Dexterous Hand movements
3507,Dexterous Hand movements
3508,Dexterous Hand movements
3509,Dexterous Hand movements
3510,Dexterous Hand movements
3511,Dexterous Hand movements
3512,Dexterous Hand movements
3513,Dexterous Hand movements
3514,Dexterous Hand movements
3515,Dexterous Hand movements
3516,Dexterous Hand movements
3517,Dexterous Hand movements
3518,Dexterous Hand movements
3519,Dexterous Hand movements
3520,Dexterous Hand movements
3521,Dexterous Hand movements
3522,Dexterous Hand movements
3523,Dexterous Hand movements
3524,Dexterous Hand movements
3525,Dexterous Hand movements
3526,Dexterous Hand movements
3527,Dexterous Hand movements
3528,Dexterous Hand movements
3529,Dexterous Hand movements
3530,Dexterous Hand movements
3531,Dexterous Hand movements
3532,Dexterous Hand movements
3533,Dexterous Hand movements
3534,Dexterous Hand movements
3535,Dexterous Hand movements
3536,Dexterous Hand movements
3537,Dexterous Hand movements
3538,Dexterous Hand movements
3539,Dexterous Hand movements
3540,Dexterous Hand movements
3541,Dexterous Hand movements
3542,Dexterous Hand movements
3543,Dexterous Hand movements
3544,Dexterous Hand movements
3545,Dexterous Hand movements
3546,Dexterous Hand movements
3547,Dexterous Hand movements
3548,Dexterous Hand movements
3549,Dexterous Hand movements
3550,Dexterous Hand movements
3551,Dexterous Hand movements
3552,Dexterous Hand movements
3553,Dexterous Hand movements
3554,Dexterous Hand movements
3555,Dexterous Hand movements
3556,Dexterous Hand movements
3557,Dexterous Hand movements
3558,Dexterous Hand movements
3559,Dexterous Hand movements
3560,Dexterous Hand movements
3561,Dexterous Hand movements
3562,Dexterous Hand movements
3563,Dexterous Hand movements
3564,Dexterous Hand movements
3565,Dexterous Hand movements
3566,Dexterous Hand movements
3567,Dexterous Hand movements
3568,Dexterous Hand movements
3569,Dexterous Hand movements
3570,Dexterous Hand movements
3571,Dexterous Hand movements
3572,Dexterous Hand movements
3573,Dexterous Hand movements
3574,Dexterous Hand movements
3575,Dexterous Hand movements
3576,Dexterous Hand movements
3577,Dexterous Hand movements
3578,Dexterous Hand movements
3579,Dexterous Hand movements
3580,Dexterous Hand movements
3581,Dexterous Hand movements
3582,Dexterous Hand movements
3583,Dexterous Hand movements
3584,Dexterous Hand movements
3585,Dexterous Hand movements
3586,Dexterous Hand movements
3587,Dexterous Hand movements
3588,Dexterous Hand movements
3589,Dexterous Hand movements
3590,Dexterous Hand movements
3591,Dexterous Hand movements
3592,Dexterous Hand movements
3593,Dexterous Hand movements
3594,Dexterous Hand movements
3595,Dexterous Hand movements
3596,Dexterous Hand movements
3597,Dexterous Hand movements
3598,Dexterous Hand movements
3599,Dexterous Hand movements
3600,Dexterous Hand movements
3601,Dexterous Hand movements
3602,Dexterous Hand movements
3603,Dexterous Hand movements
3604,Dexterous Hand movements
3605,Dexterous Hand movements
3606,Dexterous Hand movements
3607,Dexterous Hand movements
3608,Dexterous Hand movements
3609,Dexterous Hand movements
3610,Dexterous Hand movements
3611,Dexterous Hand movements
3612,Dexterous Hand movements
3613,Dexterous Hand movements
3614,Dexterous Hand movements
3615,Dexterous Hand movements
3616,Dexterous Hand movements
3617,Dexterous Hand movements
3618,Dexterous Hand movements
3619,Dexterous Hand movements
3620,Dexterous Hand movements
3621,Dexterous Hand movements
3622,Dexterous Hand movements
3623,Dexterous Hand movements
3624,Dexterous Hand movements
3625,Dexterous Hand movements
3626,Dexterous Hand movements
3627,Dexterous Hand movements
3628,Dexterous Hand movements
3629,Dexterous Hand movements
3630,Dexterous Hand movements
3631,Dexterous Hand movements
3632,Dexterous Hand movements
3633,Dexterous Hand movements
3634,Dexterous Hand movements
3635,Dexterous Hand movements
3636,Dexterous Hand movements
3637,Dexterous Hand movements
3638,Dexterous Hand movements
3639,Dexterous Hand movements
3640,Dexterous Hand movements
3641,Dexterous Hand movements
3642,Dexterous Hand movements
3643,Dexterous Hand movements
3644,Dexterous Hand movements
3645,Dexterous Hand movements
3646,Dexterous Hand movements
3647,Dexterous Hand movements
3648,Dexterous Hand movements
3649,Dexterous Hand movements
3650,Dexterous Hand movements
3651,Dexterous Hand movements
3652,Dexterous Hand movements
3653,Dexterous Hand movements
3654,Dexterous Hand movements
3655,Dexterous Hand movements
3656,Dexterous Hand movements
3657,Dexterous Hand movements
3658,Dexterous Hand movements
3659,Dexterous Hand movements
3660,Dexterous Hand movements
3661,Dexterous Hand movements
3662,Dexterous Hand movements
3663,Dexterous Hand movements
3664,Dexterous Hand movements
3665,Dexterous Hand movements
3666,Dexterous Hand movements
3667,Dexterous Hand movements
3668,Dexterous Hand movements
3669,Dexterous Hand movements
3670,Dexterous Hand movements
3671,Dexterous Hand movements
3672,Dexterous Hand movements
3673,Dexterous Hand movements
3674,Dexterous Hand movements
3675,Dexterous Hand movements
3676,Dexterous Hand movements
3677,Dexterous Hand movements
3678,Dexterous Hand movements
3679,Dexterous Hand movements
3680,Dexterous Hand movements
3681,Dexterous Hand movements
3682,Dexterous Hand movements
3683,Dexterous Hand movements
3684,Dexterous Hand movements
3685,Dexterous Hand movements
3686,Dexterous Hand movements
3687,Dexterous Hand movements
3688,Dexterous Hand movements
3689,Dexterous Hand movements
3690,Dexterous Hand movements
3691,Dexterous Hand movements
3692,Dexterous Hand movements
3693,Dexterous Hand movements
3694,Dexterous Hand movements
3695,Dexterous Hand movements
3696,Dexterous Hand movements
3697,Dexterous Hand movements
3698,Dexterous Hand movements
3699,Dexterous Hand movements
3700,Dexterous Hand movements
3701,Dexterous Hand movements
3702,Dexterous Hand movements
3703,Dexterous Hand movements
3704,Dexterous Hand movements
3705,Dexterous Hand movements
3706,Dexterous Hand movements
3707,Dexterous Hand movements
3708,Dexterous Hand movements
3709,Dexterous Hand movements
3710,Dexterous Hand movements
3711,Dexterous Hand movements
3712,Dexterous Hand movements
3713,Dexterous Hand movements
3714,Dexterous Hand movements
3715,Dexterous Hand movements
3716,Dexterous Hand movements
3717,Dexterous Hand movements
3718,Dexterous Hand movements
3719,Dexterous Hand movements
3720,Dexterous Hand movements
3721,Dexterous Hand movements
3722,Dexterous Hand movements
3723,Dexterous Hand movements
3724,Dexterous Hand movements
3725,Dexterous Hand movements
3726,Dexterous Hand movements
3727,Dexterous Hand movements
3728,Dexterous Hand movements
3729,Dexterous Hand movements
3730,Dexterous Hand movements
3731,Dexterous Hand movements
3732,Dexterous Hand movements
3733,Dexterous Hand movements
3734,Dexterous Hand movements
3735,Dexterous Hand movements
3736,Dexterous Hand movements
3737,Dexterous Hand movements
3738,Dexterous Hand movements
3739,Dexterous Hand movements
3740,Dexterous Hand movements
3741,Dexterous Hand movements
3742,Dexterous Hand movements
3743,Dexterous Hand movements
3744,Dexterous Hand movements
3745,Dexterous Hand movements
3746,Dexterous Hand movements
3747,Dexterous Hand movements
3748,Dexterous Hand movements
3749,Dexterous Hand movements
3750,Dexterous Hand movements
3751,Dexterous Hand movements
3752,Dexterous Hand movements
3753,Dexterous Hand movements
3754,Dexterous Hand movements
3755,Dexterous Hand movements
3756,Dexterous Hand movements
3757,Dexterous Hand movements
3758,Dexterous Hand movements
3759,Dexterous Hand movements
3760,Dexterous Hand movements
3761,Dexterous Hand movements
3762,Dexterous Hand movements
3763,Dexterous Hand movements
3764,Dexterous Hand movements
3765,Dexterous Hand movements
3766,Dexterous Hand movements
3767,Dexterous Hand movements
3768,Dexterous Hand movements
3769,Dexterous Hand movements
3770,Dexterous Hand movements
3771,Dexterous Hand movements
3772,Dexterous Hand movements
3773,Dexterous Hand movements
3774,Dexterous Hand movements
3775,Dexterous Hand movements
3776,Dexterous Hand movements
3777,Dexterous Hand movements
3778,Dexterous Hand movements
3779,Dexterous Hand movements
3780,Dexterous Hand movements
3781,Dexterous Hand movements
3782,Dexterous Hand movements
3783,Dexterous Hand movements
3784,Dexterous Hand movements
3785,Dexterous Hand movements
3786,Dexterous Hand movements
3787,Dexterous Hand movements
3788,Dexterous Hand movements
3789,Dexterous Hand movements
3790,Dexterous Hand movements
3791,Dexterous Hand movements
3792,Dexterous Hand movements
3793,Dexterous Hand movements
3794,Dexterous Hand movements
3795,Dexterous Hand movements
3796,Dexterous Hand movements
3797,Dexterous Hand movements
3798,Dexterous Hand movements
3799,Dexterous Hand movements
3800,Dexterous Hand movements
3801,Dexterous Hand movements
3802,Dexterous Hand movements
3803,Dexterous Hand movements
3804,Dexterous Hand movements
3805,Dexterous Hand movements
3806,Dexterous Hand movements
3807,Dexterous Hand movements
3808,Dexterous Hand movements
3809,Dexterous Hand movements
3810,Dexterous Hand movements
3811,Dexterous Hand movements
3812,Dexterous Hand movements
3813,Dexterous Hand movements
3814,Dexterous Hand movements
3815,Dexterous Hand movements
3816,Dexterous Hand movements
3817,Dexterous Hand movements
3818,Dexterous Hand movements
3819,Dexterous Hand movements
3820,Dexterous Hand movements
3821,Dexterous Hand movements
3822,Dexterous Hand movements
